cod producto,linea,rubro,descripcion,pcio_lista,unidad,imagen,,
887102,ACCESORIOS SIGAS,TEE REDUCCION SIGAS,TEE SIGAS REDUCCION 32-25 mm,1622.32,(C/U),887100,,
887103,ACCESORIOS SIGAS,TEE REDUCCION SIGAS,TEE SIGAS REDUCCION 40-25 mm,2944.14,(C/U),887100,,
887104,ACCESORIOS SIGAS,TEE REDUCCION SIGAS,TEE SIGAS REDUCCION 40-32 mm,3091.34,(C/U),887100,,
887105,ACCESORIOS SIGAS,TEE REDUCCION SIGAS,TEE SIGAS REDUCCION 50-32 mm,7108.82,(C/U),887100,,
887106,ACCESORIOS SIGAS,TEE REDUCCION SIGAS,TEE SIGAS REDUCCION 50-40 mm,8036.54,(C/U),887100,,
887107,ACCESORIOS SIGAS,TEE REDUCCION SIGAS,TEE SIGAS REDUCCION 63-40 mm,10448.18,(C/U),887100,,
887108,ACCESORIOS SIGAS,TEE REDUCCION SIGAS,TEE SIGAS REDUCCION 63-50 mm,11519.04,(C/U),887100,,
888100,ACCESORIOS SIGAS,TRANSICION INSERTO HEMBRA SIGAS,TRANSICION INSERTO HEMBRA SIGAS 20 x 1/2,1064.82,(C/U),888100,,
888101,ACCESORIOS SIGAS,TRANSICION INSERTO HEMBRA SIGAS,TRANSICION INSERTO HEMBRA SIGAS 25 x 1/2,1339.94,(C/U),888100,,
888102,ACCESORIOS SIGAS,TRANSICION INSERTO HEMBRA SIGAS,TRANSICION INSERTO HEMBRA SIGAS 25 x 3/4,1377.94,(C/U),888100,,
888103,ACCESORIOS SIGAS,TRANSICION INSERTO HEMBRA SIGAS,TRANSICION INSERTO HEMBRA SIGAS 32 x 1,1720.54,(C/U),888100,,
888104,ACCESORIOS SIGAS,TRANSICION INSERTO HEMBRA SIGAS,TRANSICION INSERTO HEMBRA SIGAS 40 x 1 1/4,3728.44,(C/U),888100,,
888105,ACCESORIOS SIGAS,TRANSICION INSERTO HEMBRA SIGAS,TRANSICION INSERTO HEMBRA SIGAS 50 x 1 1/2,6237.54,(C/U),888100,,
888106,ACCESORIOS SIGAS,TRANSICION INSERTO HEMBRA SIGAS,TRANSICION INSERTO HEMBRA SIGAS 63 x 2,9074.18,(C/U),888100,,
889100,ACCESORIOS SIGAS,TRANSICION INSERTO MACHO SIGAS,TRANSICION INSERTO MACHO SIGAS 20 X 1/2,1117.38,(C/U),889100,,
889101,ACCESORIOS SIGAS,TRANSICION INSERTO MACHO SIGAS,TRANSICION INSERTO MACHO SIGAS 25 x 1/2,1390.14,(C/U),889100,,
889102,ACCESORIOS SIGAS,TRANSICION INSERTO MACHO SIGAS,TRANSICION INSERTO MACHO SIGAS 25 x 3/4,1504.52,(C/U),889100,,
889103,ACCESORIOS SIGAS,TRANSICION INSERTO MACHO SIGAS,TRANSICION INSERTO MACHO SIGAS 32 x 1,1932.5,(C/U),889100,,
889104,ACCESORIOS SIGAS,TRANSICION INSERTO MACHO SIGAS,TRANSICION INSERTO MACHO SIGAS 40 x 1 1/4,4269.5,(C/U),889100,,
889105,ACCESORIOS SIGAS,TRANSICION INSERTO MACHO SIGAS,TRANSICION INSERTO MACHO SIGAS 50 x 1 1/2,9131.38,(C/U),889100,,
889106,ACCESORIOS SIGAS,TRANSICION INSERTO MACHO SIGAS,TRANSICION INSERTO MACHO SIGAS 63 x 2,8660.42,(C/U),889100,,
890100,ACCESORIOS SIGAS,TUBO SIGAS,TUBO SIGAS 20 mm x 4 mts,6030.5,(C/U),890100,,
890101,ACCESORIOS SIGAS,TUBO SIGAS,TUBO SIGAS 25 mm x 4 mts,7816.64,(C/U),890100,,
890102,ACCESORIOS SIGAS,TUBO SIGAS,TUBO SIGAS 32 mm x 4 mts,11914.64,(C/U),890100,,
890103,ACCESORIOS SIGAS,TUBO SIGAS,TUBO SIGAS 40 mm x 4 mts,13747.68,(C/U),890100,,
890104,ACCESORIOS SIGAS,TUBO SIGAS,TUBO SIGAS 50 mm x 4 mts,17210.68,(C/U),890100,,
890105,ACCESORIOS SIGAS,TUBO SIGAS,TUBO SIGAS 63 mm x 4 mts,22183.48,(C/U),890100,,
890200,ACCESORIOS SIGAS,UNION NORMAL SIGAS,UNION NORMAL SIGAS 20 mm,518.62,(C/U),890200,,
890201,ACCESORIOS SIGAS,UNION NORMAL SIGAS,UNION NORMAL SIGAS 25 mm,583.08,(C/U),890200,,
890202,ACCESORIOS SIGAS,UNION NORMAL SIGAS,UNION NORMAL SIGAS 32 mm,669.02,(C/U),890200,,
890203,ACCESORIOS SIGAS,UNION NORMAL SIGAS,UNION NORMAL SIGAS 40 mm,1525.2,(C/U),890200,,
890204,ACCESORIOS SIGAS,UNION NORMAL SIGAS,UNION NORMAL SIGAS 50 mm,3068.58,(C/U),890200,,
890205,ACCESORIOS SIGAS,UNION NORMAL SIGAS,UNION NORMAL SIGAS 63 mm,4068.56,(C/U),890200,,
890206,ACCESORIOS SIGAS,UNION NORMAL SIGAS,UNION NORMAL SIGAS 75 mm,5450.06,(C/U),890200,,
890207,ACCESORIOS SIGAS,UNION NORMAL SIGAS,UNION NORMAL SIGAS 90 mm,6479.12,(C/U),,,
890208,ACCESORIOS SIGAS,UNION NORMAL SIGAS,UNION NORMAL SIGAS 100 mm,9394.24,(C/U),890200,,
891100,ACCESORIOS SIGAS,LLAVE PASO ESFERICA FUSION GAS,VALVULA ESFERICA SIGAS 20 mm,7433.26,(C/U),891100,,
891101,ACCESORIOS SIGAS,LLAVE PASO ESFERICA FUSION GAS,VALVULA ESFERICA SIGAS 25 mm,7441.1,(C/U),891100,,
891102,ACCESORIOS SIGAS,LLAVE PASO ESFERICA FUSION GAS,VALVULA ESFERICA SIGAS 32 mm,17495.5,(C/U),891100,,
891103,ACCESORIOS SIGAS,LLAVE PASO ESFERICA FUSION GAS,VALVULA ESFERICA SIGAS 40 mm,19540.14,(C/U),891100,,
891200,ACCESORIOS SIGAS,LLAVE PASO ESFERICA FUSION GAS,VALVULA ESFERICA SIGAS 50 x 1 1/2 MM,30571.74,(C/U),891100,,
891201,ACCESORIOS SIGAS,LLAVE PASO ESFERICA FUSION GAS,VALVULA ESFERICA SIGAS 63 x 2 MM,51995.44,(C/U),891100,,
891300,ACCESORIOS SIGAS,LLAVE PASO ESFERICA FUSION GAS,KIT LLAVE ESFERICA SIGAS 20-25 mm REPUESTO,2025.98,(C/U),891300,,
891301,ACCESORIOS SIGAS,LLAVE PASO ESFERICA FUSION GAS,KIT LLAVE ESFERICA SIGAS 32-40 mm REPUESTO,1949.52,(C/U),891300,,
985100,ACCESORIOS DE ZINC,CODO 90 MH SIGAS,CODO ZINC 2 X 4 COSTADO,1434.86,(C/U),985100,,
985200,ACCESORIOS DE ZINC,CODO 90 MH SIGAS,CODO ZINC 2 X 4 FRENTE,1434.86,(C/U),985200,,
985300,ACCESORIOS DE ZINC,CODO 90 MH SIGAS,CODO ZINC DE AGUA 3',1480.18,(C/U),985300,,
985301,ACCESORIOS DE ZINC,CODO 90 MH SIGAS,CODO ZINC DE AGUA 4',1495.58,(C/U),985300,,
980100,ACCESORIOS DE ZINC,BABETAS,BABETA 'Z' 15 Cmt.  X 2 Mts.,0,X METRO,980100,,
980101,ACCESORIOS DE ZINC,BABETAS,BABETA 'Z' 18 Cmt.  X 2 Mts.,1774.66,X METRO,980100,,
980102,ACCESORIOS DE ZINC,BABETAS,BABETA 'Z' 20 Cmt.  X 2 Mts.,0,X METRO,980100,,
980110,ACCESORIOS DE ZINC,BABETAS,BAJO TEJA ZINC COMUN 0,20 Mts. X 2 Mts.,1999.6,(C/U),980110,
980120,ACCESORIOS DE ZINC,BABETAS,SOBRETEJA ZINC COMUN 0,20 Mts. X 2 Mts.,2046.18,(C/U),980120,
980130,ACCESORIOS DE ZINC,BABETAS,BANDA PEINE COMUN X 2 Mts.,2936.94,(C/U),980130,,
981100,ACCESORIOS DE ZINC,BOQUETAS,BOQUETA ZINC 1/2 CAÑA 13 Cmt.,1706.84,(C/U),981100,,
981101,ACCESORIOS DE ZINC,BOQUETAS,BOQUETA ZINC 1/2 CAÑA 15 Cmt.,1851.48,(C/U),981100,,
981110,ACCESORIOS DE ZINC,BOQUETAS,BOQUETA ZINC 7 X 15 X 10,2068.46,(C/U),981110,,
981120,ACCESORIOS DE ZINC,BOQUETAS,BOQUETA ZINC MOLDURA 15,2030.84,(C/U),981120,,
981130,ACCESORIOS DE ZINC,BOQUETAS,BOQUETA ZINC AMERICANA,1831.24,(C/U),981130,,
982100,ACCESORIOS DE ZINC,CABALLETES,CABALLETE ZINC 0.33 Mts. X 2 Mts.,2973.34,(C/U),982100,,
982101,ACCESORIOS DE ZINC,CABALLETES,CABALLETE ZINC 0.50 Mts. X 2 Mts.,3892.98,(C/U),982100,,
982110,ACCESORIOS DE ZINC,CABALLETES,CONVERSA ZINC 0.33 MTS. X 2 MTS.,2915.8,(C/U),982110,,
983110,ACCESORIOS DE ZINC,CANALETAS,CANALETA ZINC 1/2 CAÑA 13 Cmt.  ( X 2 Mts.),2312.52,(C/U),983110,,
983111,ACCESORIOS DE ZINC,CANALETAS,CANALETA ZINC 1/2 CAÑA 15 Cmt.  ( X 2 Mts.),2647.24,(C/U),983110,,
983120,ACCESORIOS DE ZINC,CANALETAS,CANALETA ZINC 7 X 15 X 10     ( X 2 Mts.),3182.76,(C/U),983120,,
983130,ACCESORIOS DE ZINC,CANALETAS,CANALETA ZINC MOLDURA 15 Ctm.  ( X 2 Mts.),3073.22,(C/U),983130,,
983140,ACCESORIOS DE ZINC,CANALETAS,CANALETA ZINC MOLDURA AMERICANA  ( X 2 Mts.),2677.66,(C/U),983140,,
984101,ACCESORIOS DE ZINC,CAÑOS,CAÑO ALUMINIO FLEXIBLE 3' DE (0.50 A 1 MT.),1232.76,(C/U),984101,,
984102,ACCESORIOS DE ZINC,CAÑOS,CAÑO ALUMINIO FLEXIBLE 3' DE (1 A 2 MT.),3065.2,(C/U),984101,,
984200,ACCESORIOS DE ZINC,CAÑOS,CAÑO ALUMINIO FLEXIBLE 4' DE (0.50 A 1 MT.),1532.54,(C/U),984101,,
984201,ACCESORIOS DE ZINC,CAÑOS,CAÑO ALUMINIO FLEXIBLE 4' DE (1 A 2 MT.),3065.06,(C/U),984101,,
984203,ACCESORIOS DE ZINC,CAÑOS,CAÑO ALUMINIO FLEXIBLE 5' DE (0.5 A 1 MT.),2106.7,(C/U),984101,,
984204,ACCESORIOS DE ZINC,CAÑOS,CAÑO ALUMINIO FLEXIBLE 5' DE (1 A 2 MT.),4213.38,(C/U),984101,,
984206,ACCESORIOS DE ZINC,CAÑOS,CAÑO ALUMINIO FLEXIBLE 6' DE (0.5 A 1 MT),2516.22,(C/U),984101,,
984207,ACCESORIOS DE ZINC,CAÑOS,CAÑO ALUMINIO FLEXIBLE 6' DE (1 A 2 MT.),5032.42,(C/U),984101,,
984300,ACCESORIOS DE ZINC,CAÑOS,CAÑO ZINC 2 X 4 X 2 RECTANGULAR,1678.94,(C/U),984300,,
984400,ACCESORIOS DE ZINC,CAÑOS,CAÑO ZINC 3' P/VENTILACION,1015.5,(C/U),984400,,
984401,ACCESORIOS DE ZINC,CAÑOS,CAÑO ZINC 4' P/VENTILACION,1219.36,(C/U),984400,,
984402,ACCESORIOS DE ZINC,CAÑOS,CAÑO ZINC 5' P/VENTILACION,1775.3,(C/U),984400,,
984403,ACCESORIOS DE ZINC,CAÑOS,CAÑO ZINC 6' P/VENTILACION,2042.16,(C/U),984400,,
986100,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 45* DE 3',408.06,(C/U),986100,,
986101,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 45* DE 4',545.16,(C/U),986100,,
986102,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 45* DE 5',4049538,(C/U),986100,,
986103,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 45* DE 6',6149865,(C/U),986100,,
986104,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 90* DE 3',544.56,(C/U),986104,,
986105,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 90* DE 4',619.98,(C/U),986104,,
986106,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 90* DE 5',1469.26,(C/U),986104,,
986107,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 90* DE 6',2307.48,(C/U),986104,,
986110,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 45* DE 3' HERMETICA,632.48,(C/U),986110,,
986111,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 45* DE 4' HERMETICA,781.54,(C/U),986110,,
986112,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 45* DE 5' HERMETICA,1506.68,(C/U),986110,,
986113,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 45* DE 6' HERMETICA,1925.64,(C/U),986110,,
986114,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 90* DE 3' HERMETICA,757.36,(C/U),986115,,
986115,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 90* DE 4' HERMETICA,890.3,(C/U),986115,,
986116,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 90* DE 5' HERMETICA,1544.02,(C/U),986115,,
986117,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC 90* DE 6' HERMETICA,2014.46,(C/U),986115,,
986200,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC ARTICULADA 3',616.36,(C/U),986200,,
986201,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC ARTICULADA 4',753.34,(C/U),986200,,
986202,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC ARTICULADA 5',1289.14,(C/U),986200,,
986203,ACCESORIOS DE ZINC,CURVAS,CURVA ZINC ARTICULADA 6',1679.9,(C/U),986200,,
987100,ACCESORIOS DE ZINC,GANCHOS,GANCHO TIPO 'J' DE 1/2',123.36,(C/U),987100,,
987101,ACCESORIOS DE ZINC,GANCHOS,GANCHO TIPO 'J' DE 3/4',127.26,(C/U),987100,,
987102,ACCESORIOS DE ZINC,GANCHOS,GANCHO TIPO 'J' DE  1',142.46,(C/U),987100,,
987103,ACCESORIOS DE ZINC,GANCHOS,GANCHO TIPO 'J' DE 1.1/4',152.68,(C/U),987100,,
987104,ACCESORIOS DE ZINC,GANCHOS,GANCHO TIPO 'J' DE 1.1/2',159.56,(C/U),987100,,
987200,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO TIPO BASTON 0.50,45,(C/U),987200,,
987201,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO TIPO BASTON 0.60,54.56,(C/U),987200,,
987202,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO TIPO BASTON 0.70,59.1,(C/U),987200,,
987203,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO TIPO BASTON 0.80,70,(C/U),987200,,
987204,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO TIPO BASTON 0.90,73.82,(C/U),987200,,
987205,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO TIPO BASTON 100,78.6,(C/U),987200,,
987206,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO TIPO BASTON 120,108.66,(C/U),987200,,
987207,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO TIPO BASTON 150,161.9,(C/U),987200,,
987208,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO TIPO BASTON 200,198.8,(C/U),987200,,
987209,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO TIPO BASTON 250,252.68,(C/U),987200,,
987300,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO PNI 15 x 30 x 60  C/ACCESORIOS,126.36,(C/U),987300,,
987301,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO PNI 15 x 30 x 80  C/ACCESORIOS,130.78,(C/U),987300,,
987302,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO PNI 15 x 30 x 100 C/ACCESORIOS,139.54,(C/U),987300,,
987303,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO PNI 15 x 40 x 60  C/ACCESORIOS,115.28,(C/U),987300,,
987304,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO PNI 15 x 40 x 80  C/ACCESORIOS,142.48,(C/U),987300,,
987305,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO PNI 15 x 40 x 100 C/ACCESORIOS,144,(C/U),987300,,
987400,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO PNI 15 x 45 x 120  C/ACC. ( 8 GALV.),165.42,(C/U),987300,,
987401,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO PNI 15 x 53 x 140  C/ACCE. (10 GALV.),178.22,(C/U),987300,,
987402,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO PNI 15 x 60 x 160  C/ACCE. (12 GALV.),204.98,(C/U),987300,,
987403,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO PNI 15 x 70 x 180  C/ACCE. (14 GALV.),221.94,(C/U),987300,,
987404,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO PNI 15 x 45 x 160  C/ACC. (8 FIBRO),190.72,(C/U),987300,,
987405,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO PNI 15 x 53 x 180  C/ACCE. (10 FIBRO),207.9,(C/U),987300,,
987406,ACCESORIOS DE ZINC,GANCHOS,GANCHO TECHO PNI 15 x 70 x 220  C/ACCE. (14 FIBRO),205.72,(C/U),987300,,
987500,ACCESORIOS DE ZINC,GANCHOS,GANCHO CENTRO C/LUZ 'U' 3/16',74.3,(C/U),987500,,
987510,ACCESORIOS DE ZINC,GANCHOS,GANCHO BASTON ACCESORIOS COMPLETO,28.96,(C/U),987510,,
987520,ACCESORIOS DE ZINC,GANCHOS,SEPARADOR PVC 19 REPUESTO,65.02,(C/U),987520,,
987530,ACCESORIOS DE ZINC,GANCHOS,TUERCA REPUESTO,11.44,(C/U),987530,,
987540,ACCESORIOS DE ZINC,GANCHOS,CASQUETE DE CHAPA REPUESTO,9,(C/U),987540,,
987550,ACCESORIOS DE ZINC,GANCHOS,GUARNICION CASQUETE PVC DE 1/4 ACCESORIO,9.06,(C/U),987550,,
988100,ACCESORIOS DE ZINC,GRAMPAS ZINC,GRAMPA CANALETA 1/2 CAÑA 13,240.16,(C/U),988100,,
988101,ACCESORIOS DE ZINC,GRAMPAS ZINC,GRAMPA CANALETA 1/2 CAÑA 15,263.62,(C/U),988100,,
988102,ACCESORIOS DE ZINC,GRAMPAS ZINC,GRAMPA CANALETA 1/2 CAÑA 18,291.94,(C/U),988100,,
988110,ACCESORIOS DE ZINC,GRAMPAS ZINC,GRAMPA CANALETA 7 x 15 x 7,363.7,(C/U),988110,,
988111,ACCESORIOS DE ZINC,GRAMPAS ZINC,GRAMPA CANALETA 7 x 15 x 10,379.98,(C/U),988110,,
988200,ACCESORIOS DE ZINC,GRAMPAS ZINC,GRAMPA CANALETA AMERICANA CON PATA,411.28,(C/U),988200,,
988201,ACCESORIOS DE ZINC,GRAMPAS ZINC,GRAMPA CANALETA AMERICANA PATA BAJA,411.28,(C/U),988200,,
988202,ACCESORIOS DE ZINC,GRAMPAS ZINC,GRAMPA CANALETA AMERICANA SIN PATA,320.52,(C/U),988200,,
988300,ACCESORIOS DE ZINC,GRAMPAS ZINC,GRAMPA CANALETA MOLDURA 15 CON PATA,380.1,(C/U),988300,,
988301,ACCESORIOS DE ZINC,GRAMPAS ZINC,GRAMPA CANALETA MOLDURA 15 SIN PATA,311.62,(C/U),988301,,
988400,ACCESORIOS DE ZINC,GRAMPAS ZINC,GRAMPA CANALETA TECHO FIBRO / MADERA,216.78,(C/U),988400,,
988500,ACCESORIOS DE ZINC,GRAMPAS ZINC,GRAMPA CANALETA 2 x 4 x 2,164.18,(C/U),988500,,
989100,ACCESORIOS DE ZINC,RAMALES,RAMAL ZINC 'T' DE 3',1819.72,(C/U),989100,,
989101,ACCESORIOS DE ZINC,RAMALES,RAMAL ZINC 'T' DE 4',2608.56,(C/U),989100,,
989110,ACCESORIOS DE ZINC,RAMALES,RAMAL ZINC 'Y' DE 3' A 45*,1819.72,(C/U),989110,,
989111,ACCESORIOS DE ZINC,RAMALES,RAMAL ZINC 'Y' DE 4' A 45*,2248.18,(C/U),989110,,
990100,ACCESORIOS DE ZINC,REDUCCIONES,REDUCCION ZINC DE 4' A 3',1074.84,(C/U),990100,,
990101,ACCESORIOS DE ZINC,REDUCCIONES,REDUCCION ZINC DE 5' A 4',1118.24,(C/U),990100,,
990102,ACCESORIOS DE ZINC,REDUCCIONES,REDUCCION ZINC DE 6' A 4',1278.46,(C/U),990100,,
990103,ACCESORIOS DE ZINC,REDUCCIONES,REDUCCION ZINC DE 6' A 5',1278.46,(C/U),990100,,
990110,ACCESORIOS DE ZINC,REDUCCIONES,REDUCCION ZINC RECTANGULAR A REDONDA 2 X 4,1658.34,(C/U),990110,,
991100,ACCESORIOS DE ZINC,SOMBREROS,SOMBRERO ZINC 3'  (1 ARO),1005.56,(C/U),991100,,
991101,ACCESORIOS DE ZINC,SOMBREROS,SOMBRERO ZINC 4'  (1 ARO),1016.48,(C/U),991100,,
991102,ACCESORIOS DE ZINC,SOMBREROS,SOMBRERO ZINC 5'  (1 ARO),1400.22,(C/U),991100,,
991103,ACCESORIOS DE ZINC,SOMBREROS,SOMBRERO ZINC 6'  (1 ARO),1502.28,(C/U),991100,,
991200,ACCESORIOS DE ZINC,SOMBREROS,SOMBRERO ZINC 3' REGLAMENTARIO,1032.82,(C/U),991200,,
991201,ACCESORIOS DE ZINC,SOMBREROS,SOMBRERO ZINC 4' REGLAMENTARIO,1085.88,(C/U),991200,,
991202,ACCESORIOS DE ZINC,SOMBREROS,SOMBRERO ZINC 5' REGLAMENTARIO,1400.22,(C/U),991200,,
991203,ACCESORIOS DE ZINC,SOMBREROS,SOMBRERO ZINC 6' REGLAMENTARIO,1641.06,(C/U),991200,,
991300,ACCESORIOS DE ZINC,SOMBREROS,SOMBRERO ZINC ' H ' 3',3069.84,(C/U),991300,,
991301,ACCESORIOS DE ZINC,SOMBREROS,SOMBRERO ZINC ' H ' 4',3314.62,(C/U),991300,,
991302,ACCESORIOS DE ZINC,SOMBREROS,SOMBRERO ZINC ' H ' 5',5837.62,(C/U),991300,,
991303,ACCESORIOS DE ZINC,SOMBREROS,SOMBRERO ZINC ' H ' 6',6429.56,(C/U),991300,,
992100,ACCESORIOS DE ZINC,TERMINALES,TERMINAL ZINC MEDIA CAÑA 13 Cmt.,1642.24,(C/U),992100,,
992101,ACCESORIOS DE ZINC,TERMINALES,TERMINAL ZINC MEDIA CAÑA 15 Cmt.,1729.38,(C/U),992100,,
992102,ACCESORIOS DE ZINC,TERMINALES,TERMINAL ZINC 7 x 15 x 10,1821.28,(C/U),992102,,
992103,ACCESORIOS DE ZINC,TERMINALES,TERMINAL ZINC MOLDURA 15,1836.62,(C/U),992103,,
992110,ACCESORIOS DE ZINC,TERMINALES,TERMINAL ZINC AMERICANA,1692.5,(C/U),992110,,
900100,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 1/8' ZINCADA,0,( KILO ),907500,,
900101,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 5/32' ZINCADA,2906.06,( KILO ),907500,,
900102,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 3/16' ZINCADA,2423.28,( KILO ),907500,,
900103,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 1/4' ZINCADA,2253.16,( KILO ),907500,,
900104,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 5/16' ZINCADA,2142.22,( KILO ),907500,,
900105,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 3/8' ZINCADA,2065.4,( KILO ),907500,,
900106,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 7/16' ZINCADA,1682.34,( KILO ),907500,,
900107,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 1/2' ZINCADA,1682.34,( KILO ),907500,,
900108,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 9/16' ZINCADA,1682.34,( KILO ),907500,,
900109,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 5/8' ZINCADA,1682.34,( KILO ),907500,,
900110,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 3/4' ZINCADA,1758.14,( KILO ),907500,,
900111,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 7/8' ZINCADA,1758.14,( KILO ),907500,,
900112,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 1' ZINCADA,1758.14,( KILO ),907500,,
900113,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 1 1/4' ZINCADA,1940.2,( KILO ),907500,,
900114,FERRETERIA,ARANDELAS VARIAS,ARANDELA PLANA 1 1/2' ZINCADA,1940.2,( KILO ),907500,,
900120,FERRETERIA,ARANDELAS VARIAS,ARANDELA CHAPISTA 3/16' ZINCADA,2257.42,( KILO ),907520,,
900121,FERRETERIA,ARANDELAS VARIAS,ARANDELA CHAPISTA 1/4' ZINCADA,2423.28,( KILO ),907520,,
900122,FERRETERIA,ARANDELAS VARIAS,ARANDELA CHAPISTA 5/16' ZINCADA,2089.54,( KILO ),907520,,
900124,FERRETERIA,ARANDELAS VARIAS,ARANDELA CHAPISTA 3/8' ZINCADA,2089.54,( KILO ),907520,,
900125,FERRETERIA,ARANDELAS VARIAS,ARANDELA CHAPISTA 7/16' ZINCADA,1900.26,( KILO ),907520,,
900126,FERRETERIA,ARANDELAS VARIAS,ARANDELA CHAPISTA 1/2' ZINCADA,1900.26,( KILO ),907520,,
900130,FERRETERIA,ARANDELAS VARIAS,ARANDELA BISELADA 1/8' ZINCADA,13.96,(X100),907530,,
900131,FERRETERIA,ARANDELAS VARIAS,ARANDELA BISELADA 5/32' ZINCADA,14.86,(X100),907530,,
900132,FERRETERIA,ARANDELAS VARIAS,ARANDELA BISELADA 3/16' ZINCADA,15.62,(X100),907530,,
900133,FERRETERIA,ARANDELAS VARIAS,ARANDELA BISELADA 1/4' ZINCADA,21.34,(X100),907530,,
900134,FERRETERIA,ARANDELAS VARIAS,ARANDELA BISELADA 5/16' ZINCADA,23.58,(X100),907530,,
900135,FERRETERIA,ARANDELAS VARIAS,ARANDELA BISELADA 3/8' ZINCADA,25.74,(X100),907530,,
900136,FERRETERIA,ARANDELAS VARIAS,ARANDELA BISELADA 7/16' ZINCADA,39.7,(X100),907530,,
900137,FERRETERIA,ARANDELAS VARIAS,ARANDELA BISELADA 1/2' ZINCADA,57.46,(X100),907530,,
900138,FERRETERIA,ARANDELAS VARIAS,ARANDELA BISELADA 9/16' ZINCADA,76.4,(X100),907530,,
900139,FERRETERIA,ARANDELAS VARIAS,ARANDELA BISELADA 5/8' ZINCADA,91.76,(X100),907530,,
900140,FERRETERIA,ARANDELAS VARIAS,ARANDELA BISELADA 3/4' ZINCADA,111.86,(X100),907530,,
900141,FERRETERIA,ARANDELAS VARIAS,ARANDELA BISELADA 7/8' ZINCADA,190.02,(X100),907530,,
900142,FERRETERIA,ARANDELAS VARIAS,ARANDELA BISELADA 1' ZINCADA,321.32,(X100),907530,,
900145,FERRETERIA,ARANDELAS VARIAS,ARANDELA ESPECIAL 3/16' ZINCADA,4253.8,( KILO ),907550,,
900146,FERRETERIA,ARANDELAS VARIAS,ARANDELA ESPECIAL 1/4' ZINCADA,3102.36,( KILO ),907550,,
900147,FERRETERIA,ARANDELAS VARIAS,ARANDELA ESPECIAL 5/16' ZINCADA,2982.88,( KILO ),907550,,
900148,FERRETERIA,ARANDELAS VARIAS,ARANDELA ESPECIAL 3/8' ZINCADA,2820.82,( KILO ),907550,,
